Timestamp
2189.0,2013-01-26 08:57:44
2192.0,2013-01-26 08:57:44
2195.0,2013-01-26 08:57:44
2213.0,2013-01-26 08:57:44
2222.0,2013-01-26 08:57:44
2237.0,2013-01-26 08:57:44
2240.0,2013-01-26 08:57:44
2243.0,2013-01-26 08:57:44
2264.0,2013-01-26 08:57:44
2282.0,2013-01-26 08:57:44
2285.0,2013-01-26 08:57:44
2288.0,2013-01-26 08:57:44
2291.0,2013-01-26 08:57:44
2294.0,2013-01-26 08:57:44
2297.0,2013-01-26 08:57:44
2303.0,2013-01-26 08:57:44
2309.0,2013-01-26 08:57:44
2315.0,2013-01-26 08:57:44
2318.0,2013-01-26 08:57:44
2342.0,2013-01-26 08:57:44
2345.0,2013-01-26 08:57:44
2348.0,2013-01-26 08:57:44
2363.0,2013-01-26 08:57:44
2366.0,2013-01-26 08:57:44
2381.0,2013-01-26 08:57:44
2384.0,2013-01-26 08:57:44
2387.0,2013-01-26 08:57:44
2417.0,2013-01-26 08:57:44
2420.0,2013-01-26 08:57:44
2429.0,2013-01-26 08:57:44
2432.0,2013-01-26 08:57:44
2462.0,2013-01-26 08:57:44
2465.0,2013-01-26 08:57:44
2483.0,2013-01-26 08:57:44
2486.0,2013-01-26 08:57:44
2492.0,2013-01-26 08:57:44
2495.0,2013-01-26 08:57:44
2504.0,2013-01-26 08:57:44
2507.0,2013-01-26 08:57:44
2510.0,2013-01-26 08:57:44
2522.0,2013-01-26 08:57:44
2525.0,2013-01-26 08:57:44
2528.0,2013-01-26 08:57:44
2534.0,2013-01-26 08:57:44
2537.0,2013-01-26 08:57:44
2543.0,2013-01-26 08:57:44
2546.0,2013-01-26 08:57:44
2552.0,2013-01-26 08:57:44
2567.0,2013-01-26 08:57:44
2570.0,2013-01-26 08:57:44
2582.0,2013-01-26 08:57:44
2585.0,2013-01-26 08:57:44
2615.0,2013-01-26 08:57:44
2618.0,2013-01-26 08:57:44
2645.0,2013-01-26 08:57:44
2648.0,2013-01-26 08:57:44
2651.0,2013-01-26 08:57:44
2672.0,2013-01-26 08:57:44
2678.0,2013-01-26 08:57:44
2684.0,2013-01-26 08:57:44
2687.0,2013-01-26 08:57:44
2693.0,2013-01-26 08:57:44
2696.0,2013-01-26 08:57:44
2699.0,2013-01-26 08:57:44
2702.0,2013-01-26 08:57:44
2708.0,2013-01-26 08:57:44
2711.0,2013-01-26 08:57:44
2717.0,2013-01-26 08:57:44
2720.0,2013-01-26 08:57:44
2726.0,2013-01-26 08:57:44
2729.0,2013-01-26 08:57:44
2732.0,2013-01-26 08:57:44
2747.0,2013-01-26 08:57:44
2750.0,2013-01-26 08:57:44
2753.0,2013-01-26 08:57:44
2756.0,2013-01-26 08:57:44
2759.0,2013-01-26 08:57:44
2762.0,2013-01-26 08:57:44
2765.0,2013-01-26 08:57:44
2768.0,2013-01-26 08:57:44
2777.0,2013-01-26 08:57:44
2780.0,2013-01-26 08:57:44
2783.0,2013-01-26 08:57:44
2795.0,2013-01-26 08:57:44
2798.0,2013-01-26 08:57:44
2804.0,2013-01-26 08:57:44
2807.0,2013-01-26 08:57:44
2825.0,2013-01-26 08:57:44
2855.0,2013-01-26 08:57:44
2858.0,2013-01-26 08:57:44
2861.0,2013-01-26 08:57:44
2864.0,2013-01-26 08:57:44
2867.0,2013-01-26 08:57:44
2870.0,2013-01-26 08:57:44
2873.0,2013-01-26 08:57:44
2879.0,2013-01-26 08:57:44
2882.0,2013-01-26 08:57:44
2885.0,2013-01-26 08:57:44
2888.0,2013-01-26 08:57:44
2891.0,2013-01-26 08:57:44
2897.0,2013-01-26 08:57:44
2900.0,2013-01-26 08:57:44
2912.0,2013-01-26 08:57:44
2915.0,2013-01-26 08:57:44
2930.0,2013-01-26 08:57:44
2933.0,2013-01-26 08:57:44
2957.0,2013-01-26 08:57:44
2960.0,2013-01-26 08:57:44
2963.0,2013-01-26 08:57:44
2969.0,2013-01-26 08:57:44
2972.0,2013-01-26 08:57:44
2975.0,2013-01-26 08:57:44
2978.0,2013-01-26 08:57:44
2981.0,2013-01-26 08:57:44
2984.0,2013-01-26 08:57:44
2993.0,2013-01-26 08:57:44
3002.0,2013-01-26 08:57:44
3062.0,2013-01-26 08:57:44
3065.0,2013-01-26 08:57:44
3068.0,2013-01-26 08:57:44
3071.0,2013-01-26 08:57:44
3074.0,2013-01-26 08:57:44
3077.0,2013-01-26 08:57:44
3080.0,2013-01-26 08:57:44
3113.0,2013-01-26 08:57:44
3116.0,2013-01-26 08:57:44
3167.0,2013-01-26 08:57:44
3224.0,2013-01-26 08:57:44
3227.0,2013-01-26 08:57:44
3230.0,2013-01-26 08:57:44
3233.0,2013-01-26 08:57:44
3236.0,2013-01-26 08:57:44
3239.0,2013-01-26 08:57:44
3242.0,2013-01-26 08:57:44
3245.0,2013-01-26 08:57:44
3254.0,2013-01-26 08:57:44
3275.0,2013-01-26 08:57:44
3281.0,2013-01-26 08:57:44
3284.0,2013-01-26 08:57:44
3293.0,2013-01-26 08:57:44
3296.0,2013-01-26 08:57:44
3299.0,2013-01-26 08:57:44
3311.0,2013-01-26 08:57:44
3329.0,2013-01-26 08:57:44
3332.0,2013-01-26 08:57:44
3335.0,2013-01-26 08:57:44
3350.0,2013-01-26 08:57:44
3377.0,2013-01-26 08:57:44
3407.0,2013-01-26 08:57:44
3410.0,2013-01-26 08:57:44
3431.0,2013-01-26 08:57:44
3509.0,2013-01-26 08:57:44
3572.0,2013-01-26 08:57:44
3575.0,2013-01-26 08:57:44
3578.0,2013-01-26 08:57:44
3581.0,2013-01-26 08:57:44
3596.0,2013-01-26 08:57:44
3608.0,2013-01-26 08:57:44
3611.0,2013-01-26 08:57:44
3620.0,2013-01-26 08:57:44
3623.0,2013-01-26 08:57:44
3653.0,2013-01-26 08:57:44
3656.0,2013-01-26 08:57:44
3659.0,2013-01-26 08:57:44
3662.0,2013-01-26 08:57:44
3665.0,2013-01-26 08:57:44
3674.0,2013-01-26 08:57:44
3677.0,2013-01-26 08:57:44
3686.0,2013-01-26 08:57:44
3689.0,2013-01-26 08:57:44
3692.0,2013-01-26 08:57:44
3695.0,2013-01-26 08:57:44
3698.0,2013-01-26 08:57:44
3713.0,2013-01-26 08:57:44
3716.0,2013-01-26 08:57:44
3719.0,2013-01-26 08:57:44
3824.0,2013-01-26 08:57:44
3827.0,2013-01-26 08:57:44
3833.0,2013-01-26 08:57:44
3836.0,2013-01-26 08:57:44
3842.0,2013-01-26 08:57:44
3845.0,2013-01-26 08:57:44
3848.0,2013-01-26 08:57:44
3851.0,2013-01-26 08:57:44
3860.0,2013-01-26 08:57:44
3866.0,2013-01-26 08:57:44
3869.0,2013-01-26 08:57:44
3872.0,2013-01-26 08:57:44
3875.0,2013-01-26 08:57:44
3881.0,2013-01-26 08:57:44
3884.0,2013-01-26 08:57:44
3899.0,2013-01-26 08:57:44
3902.0,2013-01-26 08:57:44
3905.0,2013-01-26 08:57:44
3908.0,2013-01-26 08:57:44
3920.0,2013-01-26 08:57:44
3923.0,2013-01-26 08:57:44
3926.0,2013-01-26 08:57:44
3929.0,2013-01-26 08:57:44
3932.0,2013-01-26 08:57:44
3947.0,2013-01-26 08:57:44
3950.0,2013-01-26 08:57:44
3959.0,2013-01-26 08:57:44
3974.0,2013-01-26 08:57:44
3983.0,2013-01-26 08:57:44
3986.0,2013-01-26 08:57:44
3989.0,2013-01-26 08:57:44
3992.0,2013-01-26 08:57:44
4001.0,2013-01-26 08:57:44
4037.0,2013-01-26 08:57:44
4040.0,2013-01-26 08:57:44
4043.0,2013-01-26 08:57:44
4046.0,2013-01-26 08:57:44
4055.0,2013-01-26 08:57:44
4058.0,2013-01-26 08:57:44
4070.0,2013-01-26 08:57:44
4085.0,2013-01-26 08:57:44
4115.0,2013-01-26 08:57:44
4121.0,2013-01-26 08:57:44
4124.0,2013-01-26 08:57:44
4139.0,2013-01-26 08:57:44
4148.0,2013-01-26 08:57:44
4151.0,2013-01-26 08:57:44
4163.0,2013-01-26 08:57:44
4166.0,2013-01-26 08:57:44
4169.0,2013-01-26 08:57:44
4172.0,2013-01-26 08:57:44
4178.0,2013-01-26 08:57:44
4181.0,2013-01-26 08:57:44
4184.0,2013-01-26 08:57:44
4187.0,2013-01-26 08:57:44
4238.0,2013-01-26 08:57:44
4241.0,2013-01-26 08:57:44
4256.0,2013-01-26 08:57:44
4259.0,2013-01-26 08:57:44
4262.0,2013-01-26 08:57:44
4265.0,2013-01-26 08:57:44
4274.0,2013-01-26 08:57:44
4277.0,2013-01-26 08:57:44
4280.0,2013-01-26 08:57:44
4292.0,2013-01-26 08:57:44
4298.0,2013-01-26 08:57:44
4304.0,2013-01-26 08:57:44
4310.0,2013-01-26 08:57:44
4316.0,2013-01-26 08:57:44
4319.0,2013-01-26 08:57:44
4325.0,2013-01-26 08:57:44
4328.0,2013-01-26 08:57:44
4331.0,2013-01-26 08:57:44
4343.0,2013-01-26 08:57:44
4346.0,2013-01-26 08:57:44
4355.0,2013-01-26 08:57:44
4361.0,2013-01-26 08:57:44
4364.0,2013-01-26 08:57:44
4367.0,2013-01-26 08:57:44
4370.0,2013-01-26 08:57:44
4373.0,2013-01-26 08:57:44
4409.0,2013-01-26 08:57:44
4412.0,2013-01-26 08:57:44
4421.0,2013-01-26 08:57:44
4424.0,2013-01-26 08:57:44
4427.0,2013-01-26 08:57:44
4430.0,2013-01-26 08:57:44
4433.0,2013-01-26 08:57:44
4442.0,2013-01-26 08:57:44
4454.0,2013-01-26 08:57:44
4457.0,2013-01-26 08:57:44
4460.0,2013-01-26 08:57:44
4463.0,2013-01-26 08:57:44
4466.0,2013-01-26 08:57:44
4484.0,2013-01-26 08:57:44
4487.0,2013-01-26 08:57:44
4490.0,2013-01-26 08:57:44
4508.0,2013-01-26 08:57:44
4511.0,2013-01-26 08:57:44
4514.0,2013-01-26 08:57:44
4517.0,2013-01-26 08:57:44
4526.0,2013-01-26 08:57:44
4529.0,2013-01-26 08:57:44
4532.0,2013-01-26 08:57:44
4535.0,2013-01-26 08:57:44
4550.0,2013-01-26 08:57:44
4556.0,2013-01-26 08:57:44
4559.0,2013-01-26 08:57:44
4580.0,2013-01-26 08:57:44
4583.0,2013-01-26 08:57:44
4607.0,2013-01-26 08:57:44
4610.0,2013-01-26 08:57:44
4643.0,2013-01-26 08:57:44
4646.0,2013-01-26 08:57:44
4649.0,2013-01-26 08:57:44
4655.0,2013-01-26 08:57:44
4664.0,2013-01-26 08:57:44
4685.0,2013-01-26 08:57:44
4700.0,2013-01-26 08:57:44
4703.0,2013-01-26 08:57:44
4721.0,2013-01-26 08:57:44
4724.0,2013-01-26 08:57:44
4727.0,2013-01-26 08:57:44
4736.0,2013-01-26 08:57:44
4748.0,2013-01-26 08:57:44
4751.0,2013-01-26 08:57:44
4763.0,2013-01-26 08:57:44
4766.0,2013-01-26 08:57:44
4769.0,2013-01-26 08:57:44
4802.0,2013-01-26 08:57:44
4805.0,2013-01-26 08:57:44
4811.0,2013-01-26 08:57:44
4826.0,2013-01-26 08:57:44
4829.0,2013-01-26 08:57:44
4847.0,2013-01-26 08:57:44
4850.0,2013-01-26 08:57:44
4868.0,2013-01-26 08:57:44
4871.0,2013-01-26 08:57:44
4877.0,2013-01-26 08:57:44
4892.0,2013-01-26 08:57:44
4895.0,2013-01-26 08:57:44
4904.0,2013-01-26 08:57:44
4913.0,2013-01-26 08:57:44
4916.0,2013-01-26 08:57:44
4928.0,2013-01-26 08:57:44
4931.0,2013-01-26 08:57:44
4946.0,2013-01-26 08:57:44
4949.0,2013-01-26 08:57:44
4952.0,2013-01-26 08:57:44
4958.0,2013-01-26 08:57:44
4961.0,2013-01-26 08:57:44
4970.0,2013-01-26 08:57:44
4973.0,2013-01-26 08:57:44
4985.0,2013-01-26 08:57:44
4994.0,2013-01-26 08:57:44
5003.0,2013-01-26 08:57:44
5006.0,2013-01-26 08:57:44
5009.0,2013-01-26 08:57:44
5021.0,2013-01-26 08:57:44
5024.0,2013-01-26 08:57:44
5027.0,2013-01-26 08:57:44
5039.0,2013-01-26 08:57:44
5042.0,2013-01-26 08:57:44
5069.0,2013-01-26 08:57:44
5072.0,2013-01-26 08:57:44
5081.0,2013-01-26 08:57:44
5084.0,2013-01-26 08:57:44
5138.0,2013-01-26 08:57:44
5141.0,2013-01-26 08:57:44
5186.0,2013-01-26 08:57:44
5192.0,2013-01-26 08:57:44
5195.0,2013-01-26 08:57:44
5231.0,2013-01-26 08:57:44
5252.0,2013-01-26 08:57:44
5255.0,2013-01-26 08:57:44
5258.0,2013-01-26 08:57:44
5261.0,2013-01-26 08:57:44
5291.0,2013-01-26 08:57:44
5294.0,2013-01-26 08:57:44
5321.0,2013-01-26 08:57:44
5357.0,2013-01-26 08:57:44
5360.0,2013-01-26 08:57:44
5378.0,2013-01-26 08:57:44
5417.0,2013-01-26 08:57:44
5420.0,2013-01-26 08:57:44
5462.0,2013-01-26 08:57:44
5465.0,2013-01-26 08:57:44
5468.0,2013-01-26 08:57:44
5471.0,2013-01-26 08:57:44
5474.0,2013-01-26 08:57:44
5477.0,2013-01-26 08:57:44
5483.0,2013-01-26 08:57:44
5486.0,2013-01-26 08:57:44
5489.0,2013-01-26 08:57:44
5492.0,2013-01-26 08:57:44
5495.0,2013-01-26 08:57:44
5612.0,2013-01-26 08:57:44
5615.0,2013-01-26 08:57:44
5618.0,2013-01-26 08:57:44
5645.0,2013-01-26 08:57:44
5660.0,2013-01-26 08:57:44
5669.0,2013-01-26 08:57:44
5672.0,2013-01-26 08:57:44
5681.0,2013-01-26 08:57:44
5756.0,2013-01-26 08:57:44
5789.0,2013-01-26 08:57:44
5792.0,2013-01-26 08:57:44
5807.0,2013-01-26 08:57:44
5810.0,2013-01-26 08:57:44
5813.0,2013-01-26 08:57:44
5816.0,2013-01-26 08:57:44
5825.0,2013-01-26 08:57:44
5846.0,2013-01-26 08:57:44
5882.0,2013-01-26 08:57:44
5885.0,2013-01-26 08:57:44
5888.0,2013-01-26 08:57:44
5891.0,2013-01-26 08:57:44
5894.0,2013-01-26 08:57:44
5897.0,2013-01-26 08:57:44
5906.0,2013-01-26 08:57:44
5912.0,2013-01-26 08:57:44
5915.0,2013-01-26 08:57:44
6005.0,2013-01-26 08:57:44
6008.0,2013-01-26 08:57:44
6029.0,2013-01-26 08:57:44
6101.0,2013-01-26 08:57:44
6104.0,2013-01-26 08:57:44
6167.0,2013-01-26 08:57:44
6170.0,2013-01-26 08:57:44
6173.0,2013-01-26 08:57:44
6263.0,2013-01-26 08:57:44
6266.0,2013-01-26 08:57:44
6275.0,2013-01-26 08:57:44
6398.0,2013-01-26 08:57:44
6401.0,2013-01-26 08:57:44
6542.0,2013-01-26 08:57:44
7076.0,2013-01-26 08:57:44
8393.0,2013-01-26 08:57:44
8396.0,2013-01-26 08:57:44
8399.0,2013-01-26 08:57:44
8402.0,2013-01-26 08:57:44
8426.0,2013-01-26 08:57:44
8429.0,2013-01-26 08:57:44
8432.0,2013-01-26 08:57:44
8435.0,2013-01-26 08:57:44
8513.0,2013-01-26 08:57:44
8516.0,2013-01-26 08:57:44
8528.0,2013-01-26 08:57:44
8531.0,2013-01-26 08:57:44
8552.0,2013-01-26 08:57:44
8555.0,2013-01-26 08:57:44
8558.0,2013-01-26 08:57:44
8762.0,2013-01-26 08:57:44
9284.0,2013-01-26 08:57:44
9287.0,2013-01-26 08:57:44
9290.0,2013-01-26 08:57:44
9347.0,2013-01-26 08:57:44
9698.0,2013-01-26 08:57:44
9704.0,2013-01-26 08:57:44
9707.0,2013-01-26 08:57:44
9710.0,2013-01-26 08:57:44
9773.0,2013-01-26 08:57:44
9776.0,2013-01-26 08:57:44
9779.0,2013-01-26 08:57:44
9785.0,2013-01-26 08:57:44
9884.0,2013-01-26 08:57:44
9887.0,2013-01-26 08:57:44
9911.0,2013-01-26 08:57:44
9914.0,2013-01-26 08:57:44
9917.0,2013-01-26 08:57:44
9920.0,2013-01-26 08:57:44
9989.0,2013-01-26 08:57:44
9992.0,2013-01-26 08:57:44
9995.0,2013-01-26 08:57:44
10106.0,2013-01-26 08:57:44
10202.0,2013-01-26 08:57:44
10205.0,2013-01-26 08:57:44
10262.0,2013-01-26 08:57:44
10307.0,2013-01-26 08:57:44
10310.0,2013-01-26 08:57:44
10313.0,2013-01-26 08:57:44
10340.0,2013-01-26 08:57:44
10352.0,2013-01-26 08:57:44
10355.0,2013-01-26 08:57:44
10433.0,2013-01-26 08:57:44
10436.0,2013-01-26 08:57:44
10508.0,2013-01-26 08:57:44
10550.0,2013-01-26 08:57:44
10571.0,2013-01-26 08:57:44
10574.0,2013-01-26 08:57:44
10583.0,2013-01-26 08:57:44
10598.0,2013-01-26 08:57:44
10601.0,2013-01-26 08:57:44
10604.0,2013-01-26 08:57:44
10607.0,2013-01-26 08:57:44
10646.0,2013-01-26 08:57:44
10670.0,2013-01-26 08:57:44
10706.0,2013-01-26 08:57:44
10709.0,2013-01-26 08:57:44
10712.0,2013-01-26 08:57:44
10715.0,2013-01-26 08:57:44
10718.0,2013-01-26 08:57:44
11864.0,2013-01-26 08:57:44
11867.0,2013-01-26 08:57:44
11870.0,2013-01-26 08:57:44
11873.0,2013-01-26 08:57:44
12146.0,2013-01-26 08:57:44
12149.0,2013-01-26 08:57:44
12176.0,2013-01-26 08:57:44
12344.0,2013-01-26 08:57:44
12359.0,2013-01-26 08:57:44
12362.0,2013-01-26 08:57:44
12395.0,2013-01-26 08:57:44
12428.0,2013-01-26 08:57:44
12431.0,2013-01-26 08:57:44
12767.0,2013-01-26 08:57:44
13121.0,2013-01-26 08:57:44
13124.0,2013-01-26 08:57:44
13127.0,2013-01-26 08:57:44
13139.0,2013-01-26 08:57:44
13142.0,2013-01-26 08:57:44
13145.0,2013-01-26 08:57:44
13148.0,2013-01-26 08:57:44
13151.0,2013-01-26 08:57:44
13154.0,2013-01-26 08:57:44
13253.0,2013-01-26 08:57:44
13256.0,2013-01-26 08:57:44
13292.0,2013-01-26 08:57:44
13295.0,2013-01-26 08:57:44
13298.0,2013-01-26 08:57:44
13301.0,2013-01-26 08:57:44
13379.0,2013-01-26 08:57:44
13382.0,2013-01-26 08:57:44
13475.0,2013-01-26 08:57:44
13523.0,2013-01-26 08:57:44
13589.0,2013-01-26 08:57:44
13592.0,2013-01-26 08:57:44
14510.0,2013-01-26 08:57:44
14513.0,2013-01-26 08:57:44
14516.0,2013-01-26 08:57:44
14519.0,2013-01-26 08:57:44
14522.0,2013-01-26 08:57:44
14756.0,2013-01-26 08:57:44
15089.0,2013-01-26 08:57:44
15092.0,2013-01-26 08:57:44
15095.0,2013-01-26 08:57:44
15098.0,2013-01-26 08:57:44
15101.0,2013-01-26 08:57:44
15647.0,2013-01-26 08:57:44
15665.0,2013-01-26 08:57:44
15668.0,2013-01-26 08:57:44
15671.0,2013-01-26 08:57:44
15674.0,2013-01-26 08:57:44
15677.0,2013-01-26 08:57:44
15698.0,2013-01-26 08:57:44
15701.0,2013-01-26 08:57:44
15725.0,2013-01-26 08:57:44
15728.0,2013-01-26 08:57:44
15731.0,2013-01-26 08:57:44
15734.0,2013-01-26 08:57:44
15764.0,2013-01-26 08:57:44
15767.0,2013-01-26 08:57:44
15770.0,2013-01-26 08:57:44
15773.0,2013-01-26 08:57:44
15959.0,2013-01-26 08:57:44
15962.0,2013-01-26 08:57:44
15965.0,2013-01-26 08:57:44
15968.0,2013-01-26 08:57:44
15992.0,2013-01-26 08:57:44
16106.0,2013-01-26 08:57:44
16109.0,2013-01-26 08:57:44
16112.0,2013-01-26 08:57:44
16115.0,2013-01-26 08:57:44
16235.0,2013-01-26 08:57:44
16283.0,2013-01-26 08:57:44
16286.0,2013-01-26 08:57:44
16307.0,2013-01-26 08:57:44
16310.0,2013-01-26 08:57:44
16313.0,2013-01-26 08:57:44
16418.0,2013-01-26 08:57:44
16421.0,2013-01-26 08:57:44
16457.0,2013-01-26 08:57:44
16460.0,2013-01-26 08:57:44
16508.0,2013-01-26 08:57:44
16511.0,2013-01-26 08:57:44
16514.0,2013-01-26 08:57:44
16517.0,2013-01-26 08:57:44
16601.0,2013-01-26 08:57:44
16604.0,2013-01-26 08:57:44
16607.0,2013-01-26 08:57:44
16679.0,2013-01-26 08:57:44
16682.0,2013-01-26 08:57:44
16685.0,2013-01-26 08:57:44
16688.0,2013-01-26 08:57:44
16691.0,2013-01-26 08:57:44
16694.0,2013-01-26 08:57:44
16730.0,2013-01-26 08:57:44
16787.0,2013-01-26 08:57:44
16838.0,2013-01-26 08:57:44
16883.0,2013-01-26 08:57:44
16886.0,2013-01-26 08:57:44
16889.0,2013-01-26 08:57:44
16937.0,2013-01-26 08:57:44
17009.0,2013-01-26 08:57:44
17012.0,2013-01-26 08:57:44
17015.0,2013-01-26 08:57:44
17114.0,2013-01-26 08:57:44
17192.0,2013-01-26 08:57:44
17195.0,2013-01-26 08:57:44
17234.0,2013-01-26 08:57:44
17237.0,2013-01-26 08:57:44
17240.0,2013-01-26 08:57:44
17243.0,2013-01-26 08:57:44
17393.0,2013-01-26 08:57:44
17423.0,2013-01-26 08:57:44
17426.0,2013-01-26 08:57:44
17429.0,2013-01-26 08:57:44
17513.0,2013-01-26 08:57:44
17516.0,2013-01-26 08:57:44
17537.0,2013-01-26 08:57:44
17552.0,2013-01-26 08:57:44
17573.0,2013-01-26 08:57:44
17576.0,2013-01-26 08:57:44
17579.0,2013-01-26 08:57:44
17639.0,2013-01-26 08:57:44
17642.0,2013-01-26 08:57:44
17645.0,2013-01-26 08:57:44
17648.0,2013-01-26 08:57:44
17651.0,2013-01-26 08:57:44
17810.0,2013-01-26 08:57:44
17855.0,2013-01-26 08:57:44
17858.0,2013-01-26 08:57:44
17900.0,2013-01-26 08:57:44
18155.0,2013-01-26 08:57:44
18158.0,2013-01-26 08:57:44
18200.0,2013-01-26 08:57:44
18236.0,2013-01-26 08:57:44
18410.0,2013-01-26 08:57:44
18413.0,2013-01-26 08:57:44
18416.0,2013-01-26 08:57:44
19202.0,2013-01-26 08:57:44
19205.0,2013-01-26 08:57:44
19208.0,2013-01-26 08:57:44
19391.0,2013-01-26 08:57:44
19394.0,2013-01-26 08:57:44
20555.0,2013-01-26 08:57:44
20558.0,2013-01-26 08:57:44
20612.0,2013-01-26 08:57:44
20615.0,2013-01-26 08:57:44
20618.0,2013-01-26 08:57:44
20621.0,2013-01-26 08:57:44
20627.0,2013-01-26 08:57:44
20789.0,2013-01-26 08:57:44
20792.0,2013-01-26 08:57:44
20795.0,2013-01-26 08:57:44
20798.0,2013-01-26 08:57:44
20879.0,2013-01-26 08:57:44
20906.0,2013-01-26 08:57:44
20909.0,2013-01-26 08:57:44
20912.0,2013-01-26 08:57:44
20915.0,2013-01-26 08:57:44
20939.0,2013-01-26 08:57:44
20963.0,2013-01-26 08:57:44
20966.0,2013-01-26 08:57:44
20969.0,2013-01-26 08:57:44
20972.0,2013-01-26 08:57:44
21053.0,2013-01-26 08:57:44
21056.0,2013-01-26 08:57:44
21110.0,2013-01-26 08:57:44
21113.0,2013-01-26 08:57:44
21116.0,2013-01-26 08:57:44
21119.0,2013-01-26 08:57:44
21134.0,2013-01-26 08:57:44
21302.0,2013-01-26 08:57:44
21305.0,2013-01-26 08:57:44
21341.0,2013-01-26 08:57:44
21404.0,2013-01-26 08:57:44
21407.0,2013-01-26 08:57:44
21410.0,2013-01-26 08:57:44
21434.0,2013-01-26 08:57:44
21437.0,2013-01-26 08:57:44
21440.0,2013-01-26 08:57:44
21584.0,2013-01-26 08:57:44
21587.0,2013-01-26 08:57:44
21638.0,2013-01-26 08:57:44
21641.0,2013-01-26 08:57:44
21644.0,2013-01-26 08:57:44
21983.0,2013-01-26 08:57:44
21986.0,2013-01-26 08:57:44
21989.0,2013-01-26 08:57:44
22007.0,2013-01-26 08:57:44
22010.0,2013-01-26 08:57:44
22013.0,2013-01-26 08:57:44
22016.0,2013-01-26 08:57:44
22019.0,2013-01-26 08:57:44
22151.0,2013-01-26 08:57:44
